img,v8n_missing_count,v8l_missing_conf_avg,missing_area_rate,false_area_rate,label,mean_conf_diff,mean_area_diff,mean_center_offset
2008_000805.jpg,1,0.28584927320480347,0.041306615464782905,0.0,1,0.006048083305358887,0.07649618080303003,6.539603233337402
2009_001472.jpg,0,0.0,0.0,0.0,1,0.06235466400782267,0.038323539615393,1.9670683443546295
2009_001587.jpg,0,0.0,0.0,0.0,1,0.009757399559020996,0.009917738413748281,0.8643150329589844
2008_008464.jpg,0,0.0,0.0,0.0,1,0.05783122777938843,0.0024105582581551432,11.659809112548828
2008_002082.jpg,0,0.0,0.0,0.0,1,0.1102580651640892,0.07949064831393898,3.006873294711113
2008_008421.jpg,0,0.0,0.0,0.0,1,0.004701137542724609,0.09429134309097227,6.781589984893799
2009_004179.jpg,2,0.5702305138111115,0.021363525773722566,0.03164854483974185,1,0.04990917146205902,0.10933825367156551,5.104884168505668
2009_000055.jpg,0,0.0,0.0,0.0,1,0.0016745328903198242,0.025532426821572727,1.6040112972259521
000601.jpg,0,0.0,0.0,0.20516632493026515,1,0.023153156042099,0.01592401070245752,5.262566328048706
2009_000704.jpg,0,0.0,0.0,0.0,1,0.03741422891616821,0.021711222377525496,0.9293430387973786
009414.jpg,0,0.0,0.0,0.0,1,0.04741652309894562,0.01441981744086628,3.0221598371863365
2011_001215.jpg,2,0.4702337235212326,0.03549997614667101,0.0,1,0.03442800045013428,0.028725898812672276,4.242007493972778
2010_005615.jpg,0,0.0,0.0,0.2333023171897656,1,0.06903141736984253,0.03284351051179994,3.013688325881958
2009_002746.jpg,0,0.0,0.0,0.018119543885280708,1,0.14807690680027008,0.04324480568561791,2.9297150373458862
006450.jpg,1,0.8683839440345764,0.2922612675169247,0.6437720961077519,1,0.023185372352600098,0.004626207671082129,1.1092771291732788
2011_001232.jpg,0,0.0,0.0,0.0,1,0.08460688591003418,0.05012966230334508,3.8245961666107178
001145.jpg,0,0.0,0.0,0.0,1,0.1138012632727623,0.02706086406060108,5.039503067731857
2010_003015.jpg,0,0.0,0.0,0.0,1,0.02783381938934326,0.0010994864869274133,1.0513538122177124
2008_003488.jpg,0,0.0,0.0,0.0,1,0.02083072066307068,0.024545878147934054,1.153137356042862
009807.jpg,0,0.0,0.0,0.0,1,0.0027727484703063965,0.0425252114330384,6.353749752044678
003396.jpg,0,0.0,0.0,0.0,1,0.05772725741068522,0.06708696946879357,8.8373863697052
2008_004217.jpg,0,0.0,0.0,0.0,1,0.00910601019859314,0.004000450337207361,1.0093543156981468
002520.jpg,0,0.0,0.0,0.0,1,0.047985235850016274,0.17539496101547644,3.6700930992762246
2010_003259.jpg,0,0.0,0.0,0.0,1,0.05494248867034912,0.055700137135651945,0.23463742434978485
2008_003462.jpg,0,0.0,0.0,0.0,1,0.029256314039230347,0.03170488899588641,3.4958724975585938
2009_003262.jpg,0,0.0,0.0,0.0,1,0.034699857234954834,0.07410606626672427,6.545868873596191
004135.jpg,0,0.0,0.0,0.0,1,0.01275724172592163,0.030081088150667016,5.853060245513916
2011_002460.jpg,0,0.0,0.0,0.0,1,0.030288755893707275,0.009881838537214579,1.587064266204834
2011_002812.jpg,0,0.0,0.0,0.06705242463347973,1,0.12512336174647012,0.01160396610255357,0.8885573148727417
2008_007456.jpg,0,0.0,0.0,0.04592819707655412,1,0.0509384423494339,0.08906414687863705,3.235319808125496
2008_004080.jpg,0,0.0,0.0,0.0,1,0.024631142616271973,0.012349840717645557,6.39895486831665
2009_004289.jpg,0,0.0,0.0,0.0,1,0.004152804613113403,0.035105414278748685,2.461723208427429
2010_003599.jpg,0,0.0,0.0,0.0,1,0.16847732663154602,0.05291983217518719,2.814086467027664
2010_002054.jpg,0,0.0,0.0,0.0,1,0.04297848045825958,0.03771950346609475,0.7938752248883247
2009_005015.jpg,0,0.0,0.0,0.010221505595085703,1,0.03633987903594971,0.021785984887700643,1.1803127527236938
2008_002588.jpg,0,0.0,0.0,0.0,1,0.0266837477684021,0.01798904299889937,1.353506088256836
2008_004196.jpg,0,0.0,0.0,0.011275274914548395,1,0.046730995178222656,0.058926766081555226,4.637979984283447
2008_000678.jpg,0,0.0,0.0,0.0,1,0.03443324565887451,0.021306228898492364,6.5631561279296875
002641.jpg,0,0.0,0.0,0.0,1,0.08786989748477936,0.02410772775690425,2.228861317038536
2008_006448.jpg,0,0.0,0.0,0.0,1,0.0673935314019521,0.09575871288270578,4.289065092802048
2008_006631.jpg,0,0.0,0.0,0.0,1,0.050263434648513794,0.11025629572732719,20.96837717294693
2009_001230.jpg,0,0.0,0.0,0.07734881353686553,1,0.12141800778252738,0.22005525937931675,2.3091250232287814
006841.jpg,2,0.39948566257953644,0.3649037865978382,0.0,1,0.11473757028579712,0.027226080652613584,1.0872126122315724
000173.jpg,0,0.0,0.0,0.0,1,0.006738781929016113,0.0983324147032616,6.796184301376343
2009_001904.jpg,0,0.0,0.0,0.0,1,0.010025382041931152,0.0009677920066565994,4.105461597442627
006411.jpg,0,0.0,0.0,0.0,1,0.06154799461364746,0.05831362992149901,1.097753643989563
2010_001121.jpg,0,0.0,0.0,0.0,1,0.014584163824717203,0.034395066853017846,2.2611302534739175
004163.jpg,1,0.8249151110649109,0.08261144815402141,0.0,1,0.06281089782714844,0.015532919412443297,1.284066915512085
001149.jpg,0,0.0,0.0,0.0,1,0.05471364657084147,0.02674174300883887,1.6896117528279622
2010_005585.jpg,0,0.0,0.0,0.0,1,0.0581705371538798,0.04584625633240613,2.8386404514312744
007743.jpg,0,0.0,0.0,0.0,1,0.01648688316345215,0.04195622497637312,0.7000895142555237
2009_002146.jpg,0,0.0,0.0,0.0019786712446955733,1,0.06320006847381592,0.048816160949242966,1.7860986590385437
001960.jpg,0,0.0,0.0,0.0,1,0.034181952476501465,0.07317830212259022,4.551340579986572
2010_000247.jpg,0,0.0,0.0,0.0,1,0.0820208191871643,0.022958179779060527,1.7278857231140137
2008_007635.jpg,1,0.3197309076786041,0.01095327497975229,0.013910500536510682,1,0.019356846809387207,0.019634487314488823,3.2599334716796875
2008_008338.jpg,0,0.0,0.0,0.0,1,0.1549621745944023,0.03325036803626168,1.9305958896875381
2008_006419.jpg,0,0.0,0.0,0.0,1,0.014967203140258789,0.06439023080571689,0.5839473605155945
002914.jpg,0,0.0,0.0,0.03891313525281362,1,0.002531290054321289,0.023422142725656334,1.5913352966308594
002778.jpg,0,0.0,0.0,0.09110710360366364,1,0.12145579755306243,0.055731571910885416,1.6741862446069717
2010_003474.jpg,0,0.0,0.0,0.0,1,0.004705965518951416,0.053795453639538526,3.3468244075775146
2009_004426.jpg,2,0.43963412940502167,0.05215631594091302,0.0,1,0.09235472977161407,0.09724453678208009,5.108638948202133
2009_002180.jpg,1,0.7609148025512695,0.05337167326341411,0.0,1,0.15198538984571183,0.07908761786783206,1.7534854369504111
000424.jpg,0,0.0,0.0,0.0,1,0.05221012234687805,0.25934926097892474,2.5709687918424606
2008_000839.jpg,0,0.0,0.0,0.0,1,0.026641905307769775,0.028828223001238017,5.055711269378662
2009_003666.jpg,1,0.44193217158317566,0.21624221303705513,0.0,1,0.08047266006469726,0.072284170919776,4.134056258201599
003732.jpg,0,0.0,0.0,0.0,1,0.030924618244171143,0.03262916247188782,2.9976402123769126
2008_004606.jpg,0,0.0,0.0,0.0,1,0.18094817797342935,0.15290942786592776,9.447631299495697
2009_001670.jpg,0,0.0,0.0,0.0,1,0.04580885171890259,0.09825063870698886,9.965908120075861
000742.jpg,0,0.0,0.0,0.0,1,0.09592423836390178,0.0742177389260575,5.557262301445007
003054.jpg,0,0.0,0.0,0.06831122634070787,1,0.22856563329696655,0.16897299035918079,3.8391143878300986
2008_005186.jpg,0,0.0,0.0,0.0,1,0.011869251728057861,0.03886797171147256,3.200457811355591
007222.jpg,0,0.0,0.0,0.0,1,0.038205891847610474,0.02219056389553346,1.3064851760864258
2010_002740.jpg,0,0.0,0.0,0.0,1,0.004186809062957764,0.004803718585562657,2.039398431777954
008665.jpg,3,0.5426524182160696,0.04142251535679805,0.0,1,0.060139735539754234,0.06256124950814533,1.6881224910418193
2010_002688.jpg,0,0.0,0.0,0.0,1,0.07560425996780396,0.04392089753054353,3.5083975791931152
002491.jpg,0,0.0,0.0,0.0,1,0.024568140506744385,0.002690387587851074,1.1400087475776672
2010_003792.jpg,1,0.889702558517456,0.2336413528615958,0.0,1,0.04347015917301178,0.059495405414376375,4.824777960777283
2008_003110.jpg,0,0.0,0.0,0.0,1,0.03098773956298828,0.10693358472913149,7.210791905721028
2008_007497.jpg,0,0.0,0.0,0.0,1,0.01959329843521118,0.05545254621073082,3.6902871131896973
2011_001671.jpg,0,0.0,0.0,0.0,1,0.13721269369125366,0.014424957484222766,0.7984380125999451
007305.jpg,0,0.0,0.0,0.0,1,0.04927967786788941,0.030491527140108388,1.0077733188867568
001932.jpg,1,0.6766566038131714,0.09583750911310811,0.0,1,0.04572431246439616,0.04111831165921046,1.682934284210205
2009_000066.jpg,0,0.0,0.0,0.0,1,0.039905428886413574,0.03387368121678462,1.0275745193163555
2009_004200.jpg,0,0.0,0.0,0.0,1,0.034943222999572754,0.0012601733188904827,3.1829395294189453
007318.jpg,1,0.3248441815376282,0.9126055445342306,0.0,1,0.020544350147247314,0.02396761191312359,0.3511684536933899
005805.jpg,0,0.0,0.0,0.0,1,0.032991766929626465,0.0595664331052138,3.7510405778884888
002247.jpg,0,0.0,0.0,0.0,1,0.030403554439544678,0.009762659266049729,0.9038662910461426
001168.jpg,0,0.0,0.0,0.0,1,0.1719106137752533,0.09561880799380164,10.87617027759552
2011_001390.jpg,0,0.0,0.0,0.0,1,0.016241848468780518,0.022201901541376905,2.3227598667144775
004609.jpg,1,0.4141938388347626,0.2397507369342213,0.0,1,0.009024739265441895,0.05969588347897416,2.8938915729522705
001408.jpg,0,0.0,0.0,0.026367908729763693,1,0.11036925514539082,0.1237304474212617,5.4717347621917725
2010_002551.jpg,0,0.0,0.0,0.0,1,0.1033356785774231,0.03783503840012428,6.907800674438477
2008_001302.jpg,0,0.0,0.0,0.0,1,0.051916420459747314,0.007898674094800062,0.5548642575740814
006968.jpg,3,0.47253531217575073,0.10272356327705778,0.0,1,0.06574276089668274,0.0351388271627077,4.869656972587109
2010_003219.jpg,0,0.0,0.0,0.0,1,0.050287723541259766,0.06649381686923045,10.710656881332397
2009_002211.jpg,0,0.0,0.0,0.0,1,0.03998768329620361,0.020430133678336976,3.790489912033081
002689.jpg,0,0.0,0.0,0.0,1,0.02215200662612915,0.000792720484026831,0.6578348875045776
2010_002435.jpg,1,0.42764878273010254,0.16263645284270953,0.46168871833478903,1,0.0869336724281311,0.06333772196312489,3.547990987698237
002738.jpg,2,0.4098139852285385,0.11692622136131844,0.0,1,0.056223899126052856,0.030720967173570767,0.63146947696805
2010_002614.jpg,0,0.0,0.0,0.0,1,0.02122819423675537,0.016305287180953573,4.352500915527344
2008_003442.jpg,1,0.7568343877792358,0.18370716953142996,0.0,1,0.028905421495437622,0.01231892205395884,0.5603180378675461
001206.jpg,0,0.0,0.0,0.0,1,0.009763926267623901,0.009510002617687115,1.224127471446991
2010_004228.jpg,0,0.0,0.0,0.0,1,0.03752705454826355,0.07704122734462222,1.628801703453064
2008_000769.jpg,1,0.33023765683174133,0.29944795856601913,0.0,1,0.026637136936187744,0.030463307922673745,5.1985955238342285
2008_008590.jpg,0,0.0,0.0,0.04897836282967305,1,0.051502496004104614,0.01883474722765177,1.3498950004577637
2008_004847.jpg,0,0.0,0.0,0.0,1,0.02704167366027832,0.005188085755543458,2.3648722171783447
2011_000226.jpg,2,0.6312871426343918,0.11546506192322682,0.0,1,0.15540688236554465,0.07937094346865599,10.178066045045853
007249.jpg,0,0.0,0.0,0.0,1,0.017110705375671387,0.03894614251506071,2.373924493789673
2010_002879.jpg,1,0.33562830090522766,0.4940196945800561,0.0,1,0.06324575344721477,0.015753345191871816,1.522311806678772
2010_004879.jpg,0,0.0,0.0,0.0,1,0.06305545568466187,0.0375129568694302,1.2295471876859665
2010_001956.jpg,0,0.0,0.0,0.0,1,0.013090133666992188,0.02351133483455263,7.147559642791748
2010_003546.jpg,0,0.0,0.0,0.0,1,0.013584256172180176,0.014532057514199458,1.9642997980117798
2008_002823.jpg,0,0.0,0.0,0.15939932538815563,1,0.06780441602071126,0.11454815413241526,9.527309020360311
006862.jpg,0,0.0,0.0,0.0,1,0.043423463900883995,0.08783120072153648,2.638721043864886
2009_001917.jpg,0,0.0,0.0,0.0,1,0.03568226099014282,0.012307974223498152,1.6965545415878296
2008_005734.jpg,0,0.0,0.0,0.0,1,0.0029569268226623535,0.00943720947665361,0.3148442208766937
003106.jpg,2,0.5328325033187866,0.20279149754682177,0.41226319037289033,1,0.02522861957550049,0.011353121440460679,3.959918260574341
002069.jpg,0,0.0,0.0,0.04347298677120191,1,0.07352281212806702,0.05298063094907644,3.75972780585289
2008_001619.jpg,1,0.25852108001708984,0.7249029705935921,0.0,1,0.028349876403808594,0.015762662300906182,1.3972023129463196
003112.jpg,0,0.0,0.0,0.0,1,0.017203867435455322,0.017446117879561386,3.7010397911071777
2008_005507.jpg,0,0.0,0.0,0.0,1,0.01635080575942993,0.009377304918567319,4.458065032958984
2010_003450.jpg,0,0.0,0.0,0.0,1,0.007282257080078125,0.018668120712744766,2.268730878829956
2011_002402.jpg,0,0.0,0.0,0.0,1,0.017797648906707764,0.07766930537986766,18.060853958129883
000991.jpg,0,0.0,0.0,0.0,1,0.035314351320266724,0.07394255345433495,2.5692938566207886
2011_003012.jpg,0,0.0,0.0,0.0,1,0.07434741655985515,0.059223053195811726,2.145991563796997
006279.jpg,0,0.0,0.0,0.0,1,0.014603376388549805,0.06667105006098001,6.373654365539551
2008_000189.jpg,0,0.0,0.0,0.0,1,0.0032118558883666992,0.016783635296719362,1.1621215343475342
2010_004244.jpg,0,0.0,0.0,0.0,1,0.00839531421661377,0.002161171604237158,1.5565546751022339
2008_002624.jpg,1,0.8759557604789734,1.0,0.0,1,0.0,0.0,0.0
2010_002459.jpg,0,0.0,0.0,0.0,1,0.02034735679626465,0.006495273467390569,1.2626078128814697
2008_001736.jpg,0,0.0,0.0,0.0,1,0.01711857318878174,0.0489296878033891,4.523283004760742
2010_000033.jpg,0,0.0,0.0,0.0,1,0.012026667594909668,0.004197498103755244,3.647806167602539
2011_002873.jpg,0,0.0,0.0,0.08376696344436324,1,0.1038293441136678,0.06917495213475537,1.3069648543993633
2010_002023.jpg,0,0.0,0.0,0.0,1,0.016236841678619385,0.02306244265873555,2.237805128097534
004565.jpg,0,0.0,0.0,0.0,1,0.0027849674224853516,0.00892474322964392,1.5943586826324463
003140.jpg,0,0.0,0.0,0.0,1,0.023545950651168823,0.0023295430013920058,1.0999548435211182
2011_002864.jpg,0,0.0,0.0,0.0,1,0.05516183376312256,0.015792444103658418,4.879794597625732
2008_006962.jpg,1,0.8127089142799377,0.39998767741825125,0.0,1,0.09637516736984253,0.004126701640927771,0.2880827262997627
000900.jpg,0,0.0,0.0,0.0,1,0.06660475333531697,0.010490834423328608,1.083185335000356
003392.jpg,0,0.0,0.0,0.0,1,0.022441565990447998,0.1006727471135088,17.456315994262695
004911.jpg,0,0.0,0.0,0.0,1,0.042994290590286255,0.023887544484445022,4.963700294494629
2010_003562.jpg,1,0.5437698364257812,0.0034606168196359673,0.0,1,0.05475380023320516,0.1018030343741284,1.6128649314244587
2010_001896.jpg,0,0.0,0.0,1.275622634236799,1,0.030363917350769043,0.04878035625807964,9.224662780761719
006654.jpg,2,0.6517229378223419,0.8595521930237181,0.0,1,0.027370750904083252,0.06299561793087669,1.4807138442993164
2009_000339.jpg,0,0.0,0.0,0.0,1,0.006307542324066162,0.04929202978324978,11.536218643188477
2008_006818.jpg,0,0.0,0.0,0.0,1,0.012018054723739624,0.11798867885049996,2.1538010835647583
2008_001373.jpg,1,0.4426560401916504,0.3544266518525347,0.0,1,0.050788089632987976,0.018116029197784867,19.866975530982018
005593.jpg,0,0.0,0.0,0.0,1,0.04771745204925537,0.03341395899449108,1.5568164736032486
2010_005274.jpg,0,0.0,0.0,0.0,1,0.10754865407943726,0.04168216227763448,2.392642378807068
2008_008224.jpg,0,0.0,0.0,0.0,1,0.0010839104652404785,0.012384690484996939,0.8034136891365051
001327.jpg,0,0.0,0.0,0.0,1,0.168989360332489,0.03868541591397523,1.5634881258010864
2008_001410.jpg,0,0.0,0.0,0.0,1,0.15966565907001495,0.058633761398645685,0.67549629509449
2011_000637.jpg,2,0.2785995155572891,0.02359953079076091,0.0,1,0.12256306409835815,0.045352849388704465,2.1733760748590742
2010_005448.jpg,0,0.0,0.0,0.0,1,0.03969782590866089,0.04449968335066139,0.8452078700065613
002544.jpg,1,0.5750847458839417,0.03243258989567274,0.0,1,0.128276926279068,0.16542508613055595,4.576176881790161
2008_005335.jpg,0,0.0,0.0,0.0,1,0.011416375637054443,0.007719547904675054,2.644378423690796
2008_004075.jpg,0,0.0,0.0,0.0,1,0.004858613014221191,0.01676413251710034,0.9134675860404968
2009_002519.jpg,1,0.6712096929550171,0.044359244789809356,0.0,1,0.006778120994567871,0.014860499594973096,0.8849195837974548
2011_001264.jpg,0,0.0,0.0,0.0,1,0.0030432939529418945,0.0011783993807418154,0.9521061778068542
2011_002102.jpg,0,0.0,0.0,0.0,1,0.023251652717590332,0.045944052611040335,5.8530683517456055
2009_002683.jpg,0,0.0,0.0,0.0,1,0.10391118129094441,0.012894721583406115,1.697178026040395
003632.jpg,0,0.0,0.0,0.0,1,0.019849121570587158,0.17715337260516045,20.455429077148438
2011_001991.jpg,0,0.0,0.0,0.0,1,0.03705722093582153,0.08265340063894357,2.1934919357299805
003529.jpg,0,0.0,0.0,0.020255755632439774,1,0.04499638080596924,0.047295154593381704,5.315948963165283
2009_001962.jpg,0,0.0,0.0,0.0,1,0.038282811641693115,0.004686564331682571,1.5035080909729004
2009_003312.jpg,0,0.0,0.0,0.0,1,0.031125426292419434,0.006375668784083229,0.7162812352180481
2010_003910.jpg,0,0.0,0.0,0.0,1,0.03945189714431763,0.045301609489972236,11.533089637756348
2008_007704.jpg,0,0.0,0.0,0.0,1,0.09148873885472615,0.025215028249564907,1.914396474758784
006784.jpg,0,0.0,0.0,0.03283244351193587,1,0.057823623929704936,0.05999550526107166,2.04984564440591
005526.jpg,0,0.0,0.0,0.0,1,0.03383453687032064,0.06088106213483186,6.526991605758667
2009_004848.jpg,0,0.0,0.0,0.0,1,0.03449511528015137,0.013150566192865799,1.0801259577274323
2009_003201.jpg,0,0.0,0.0,0.0,1,0.01689326763153076,0.018276034854483886,3.0908169746398926
2011_001944.jpg,1,0.5524793863296509,0.7084416634625332,0.0,1,0.06667110323905945,0.11080053321577882,8.16906225681305
2009_004560.jpg,0,0.0,0.0,0.0,1,0.037679195404052734,0.02264963381661631,6.544433116912842
2010_002020.jpg,0,0.0,0.0,0.0,1,0.007073402404785156,0.03142172471522831,4.152365207672119
2011_002228.jpg,0,0.0,0.0,0.0,1,0.009680569171905518,0.02350005966273235,0.638504683971405
2011_000950.jpg,0,0.0,0.0,0.0,1,0.017003118991851807,0.0002273210783050783,6.393482208251953
2008_003929.jpg,1,0.8532549738883972,0.4162807140976868,0.3405003394521972,1,0.07577737172444661,0.15443231258944815,26.814286549886067
2008_006487.jpg,1,0.2669568359851837,0.009189136025390654,0.014402262788257231,1,0.0336035966873169,0.05551868664315699,1.229997420310974
2009_004247.jpg,0,0.0,0.0,0.0,1,0.09019988775253296,0.2656173382742419,22.06431770324707
2009_001319.jpg,2,0.30243954062461853,0.17161653958849069,0.004414913126942264,1,0.1607936124006907,0.08301841227246697,4.638015766938527
2009_001550.jpg,0,0.0,0.0,0.0,1,0.012033343315124512,0.07565955604481843,5.412904739379883
005981.jpg,1,0.26915091276168823,0.012038158484143184,0.0,1,0.030334502458572388,0.013844239440722926,0.989263266324997
000851.jpg,0,0.0,0.0,0.0,1,0.041769564151763916,0.014256224062390303,2.2319737672805786
2008_001046.jpg,4,0.5732437819242477,0.1269379916315753,0.08553057088397457,1,0.04353741407394409,0.045126297538507845,1.4363195598125458
2009_003808.jpg,0,0.0,0.0,0.0,1,0.06471902132034302,0.048460040515201454,1.7653377056121826
2008_005105.jpg,0,0.0,0.0,0.0,1,0.12638956308364868,0.028411070674610506,1.4116003513336182
007579.jpg,0,0.0,0.0,0.0,1,0.059549784660339354,0.042359909668798254,2.0091176271438598
2008_005891.jpg,0,0.0,0.0,0.0,1,0.03152373433113098,0.04443718225424431,1.0501338690519333
006848.jpg,1,0.7235815525054932,0.5922832786822951,0.0,1,0.039965033531188965,0.004837927675350122,0.5037992000579834
2011_000268.jpg,0,0.0,0.0,0.0,1,0.016098767518997192,0.003080727724277351,0.6999481618404388
2008_008689.jpg,0,0.0,0.0,0.0,1,0.014652788639068604,0.20988958717760023,21.353723526000977
2008_005191.jpg,0,0.0,0.0,0.6285226728935212,1,0.06740203499794006,0.031085468625692975,1.140471190214157
002411.jpg,0,0.0,0.0,0.18657685781386799,1,0.037111878395080566,0.0017788713137810853,0.5088596940040588
003169.jpg,0,0.0,0.0,0.0,1,0.01723247766494751,0.08159039701490388,4.608729839324951
2010_002616.jpg,0,0.0,0.0,0.0,1,0.0055953264236450195,0.003206463513101413,0.5529587864875793
2010_004133.jpg,0,0.0,0.0,0.0,1,0.002042233943939209,0.01698186577791166,2.0184683799743652
2009_003187.jpg,0,0.0,0.0,0.0,1,0.03949016332626343,0.000267216872648303,5.698083400726318
2009_001867.jpg,0,0.0,0.0,0.0,1,0.08634072542190552,0.00044808325517894747,0.184672549366951
2010_005848.jpg,0,0.0,0.0,0.0,1,0.01511913537979126,0.05165273464739915,3.201530933380127
004092.jpg,0,0.0,0.0,0.381382978201918,1,0.02231776714324951,0.06343643340364645,4.373815059661865
2010_001602.jpg,0,0.0,0.0,0.0,1,0.031145334243774414,0.06319785088825897,7.705721855163574
2008_002369.jpg,0,0.0,0.0,0.0,1,0.042774975299835205,0.027942432652900785,2.3207755088806152
2010_002529.jpg,0,0.0,0.0,0.0,1,0.004140257835388184,0.03658976213197603,6.3657097816467285
2008_008564.jpg,0,0.0,0.0,0.0,1,0.020725876092910767,0.049822295294026014,3.0251667499542236
005845.jpg,0,0.0,0.0,0.0,1,0.02739199995994568,0.09264487521335131,9.19614464044571
2008_002208.jpg,1,0.5365825295448303,0.08529563269550963,0.0,1,0.06942533254623413,0.03559939965240425,0.80554957985878
2008_001863.jpg,0,0.0,0.0,0.0,1,0.005070000886917114,0.0575959281142611,4.785028338432312
002036.jpg,0,0.0,0.0,0.0,1,0.0016210675239562988,0.09762417057349916,5.107920169830322
2008_004007.jpg,1,0.3014969825744629,0.0031338380116729867,0.16966874517618424,1,0.003773510456085205,0.028673803228159708,3.5969834327697754
009099.jpg,0,0.0,0.0,0.0,1,0.026204466819763184,0.015344349508695796,2.0163755416870117
2008_008497.jpg,0,0.0,0.0,0.0,1,0.08072018623352051,0.03275983614221944,3.2808077335357666
2009_004779.jpg,0,0.0,0.0,0.1749381410148486,1,0.013322770595550537,0.006197873549916919,2.726625680923462
004946.jpg,0,0.0,0.0,0.0,1,0.028130253156026203,0.014760821880591685,1.3889809250831604
2008_004649.jpg,0,0.0,0.0,0.0,1,0.044130414724349976,0.009083768729623212,2.1881513595581055
003511.jpg,0,0.0,0.0,0.0,1,0.01012486219406128,0.007637681717572983,2.4246644973754883
2008_008272.jpg,0,0.0,0.0,0.0,1,0.08950171868006389,0.057946636898805734,2.3743764758110046
2010_001183.jpg,0,0.0,0.0,0.0,1,0.005142331123352051,0.003937102002636725,5.230874538421631
2010_002089.jpg,0,0.0,0.0,0.0,1,0.029208749532699585,0.005495794909952779,0.7984452843666077
2010_005055.jpg,0,0.0,0.0,0.0,1,0.04521477222442627,0.047930821296049336,4.362324237823486
001980.jpg,1,0.5967072248458862,0.07758276105918506,0.0,1,0.01730254292488098,0.024913992405963946,2.2516400814056396
2008_003507.jpg,0,0.0,0.0,0.0,1,0.013233006000518799,0.009533202466363723,0.4618283212184906
2010_000324.jpg,0,0.0,0.0,0.0,1,0.014735519886016846,0.006751182427421081,2.0111305713653564
